function,dimension,alpha,g,noise_model,noise_std,seed,final_best_observed,final_best_latent,final_observed_gap,final_simple_regret
rosenbrock,5,1.0,2,student_t,2.0,1,-17.2281783912567,-15.989844712664478,17.2281783912567,15.989844712664478
rosenbrock,5,1.0,2,student_t,2.0,2,-37.77084400842476,-38.91273020920943,37.77084400842476,38.91273020920943
rosenbrock,5,1.0,2,student_t,2.0,3,-9.28719062632568,-9.842373960163584,9.28719062632568,9.842373960163584
rosenbrock,5,1.0,2,student_t,2.0,4,-10.432214522808154,-8.138098064463177,10.432214522808154,8.138098064463177
rosenbrock,5,hw,0,student_t,2.0,0,-4.83327621132331,-4.892313428777914,4.83327621132331,4.892313428777914
rosenbrock,5,hw,0,student_t,2.0,1,-2.582744735106794,-5.501188034061727,2.582744735106794,5.501188034061727
rosenbrock,5,hw,0,student_t,2.0,2,-67.85743700644093,-69.228205409874,67.85743700644093,69.228205409874
rosenbrock,5,hw,0,student_t,2.0,3,-4.582464213584268,-5.968706014580935,4.582464213584268,5.968706014580935
rosenbrock,5,hw,0,student_t,2.0,4,-5.106557923409975,-5.952930289154448,5.106557923409975,5.952930289154448
rosenbrock,5,hw,1,student_t,2.0,0,-6.333054272944305,-6.3765434851244605,6.333054272944305,6.3765434851244605
rosenbrock,5,hw,1,student_t,2.0,1,-4.853435891462671,-5.769920321261727,4.853435891462671,5.769920321261727
rosenbrock,5,hw,1,student_t,2.0,2,-5.082147794685546,-6.596850220389138,5.082147794685546,6.596850220389138
rosenbrock,5,hw,1,student_t,2.0,3,-8.509504088707645,-8.680946294854,8.509504088707645,8.680946294854
rosenbrock,5,hw,1,student_t,2.0,4,-5.9873347350473,-4.651971583060462,5.9873347350473,4.651971583060462
rosenbrock,5,hw,2,student_t,2.0,0,-20.99855702677558,-22.601647162691634,20.99855702677558,22.601647162691634
rosenbrock,5,hw,2,student_t,2.0,1,-10.440745895869258,-11.702821462411412,10.440745895869258,11.702821462411412
rosenbrock,5,hw,2,student_t,2.0,2,-26.61269490872691,-28.69693675972198,26.61269490872691,28.69693675972198
rosenbrock,5,hw,2,student_t,2.0,3,-10.533461700698584,-11.088645034536489,10.533461700698584,11.088645034536489
rosenbrock,5,hw,2,student_t,2.0,4,-20.151674175677005,-21.06539219794817,20.151674175677005,21.06539219794817
ackley,5,1.0,0,student_t,2.0,0,-3.8366683272081885,-5.912180999200437,3.8366683272081885,5.912180999200437
ackley,5,1.0,0,student_t,2.0,1,-0.6489398083859319,-5.082358743957581,0.6489398083859319,5.082358743957581
ackley,5,1.0,0,student_t,2.0,2,-1.125020700653594,-5.272124557475674,1.125020700653594,5.272124557475674
ackley,5,1.0,0,student_t,2.0,3,-3.519815129460343,-5.342482577071049,3.519815129460343,5.342482577071049
ackley,5,1.0,0,student_t,2.0,4,0.22561510727662792,-4.62380644227909,-0.22561510727662792,4.62380644227909
ackley,5,1.0,1,student_t,2.0,0,-2.524084642742058,-5.57689001236669,2.524084642742058,5.57689001236669
ackley,5,1.0,1,student_t,2.0,1,-0.6489398083859319,-7.193923206501692,0.6489398083859319,7.193923206501692
ackley,5,1.0,1,student_t,2.0,2,1.3624641138882212,-3.804104291003821,-1.3624641138882212,3.804104291003821
ackley,5,1.0,1,student_t,2.0,3,-1.9308344124466637,-3.1018872075084656,1.9308344124466637,3.1018872075084656
ackley,5,1.0,1,student_t,2.0,4,-1.569883587282387,-4.185507116769216,1.569883587282387,4.185507116769216
ackley,5,1.0,2,student_t,2.0,0,-4.244513691502052,-5.912180999200437,4.244513691502052,5.912180999200437
ackley,5,1.0,2,student_t,2.0,1,-0.6489398083859319,-7.423624943397932,0.6489398083859319,7.423624943397932
ackley,5,1.0,2,student_t,2.0,2,-2.0617159083914003,-3.5764183340949924,2.0617159083914003,3.5764183340949924
ackley,5,1.0,2,student_t,2.0,3,-2.1855131911143597,-3.716015679218082,2.1855131911143597,3.716015679218082
ackley,5,1.0,2,student_t,2.0,4,-1.9437774831921222,-3.524915728818034,1.9437774831921222,3.524915728818034
ackley,5,hw,0,student_t,2.0,0,-4.244513691502052,-5.912180999200437,4.244513691502052,5.912180999200437
ackley,5,hw,0,student_t,2.0,1,-0.6489398083859319,-5.082358743957581,0.6489398083859319,5.082358743957581
ackley,5,hw,0,student_t,2.0,2,-1.2125490752893002,-5.370422286083816,1.2125490752893002,5.370422286083816
ackley,5,hw,0,student_t,2.0,3,-4.209566116673648,-5.744069531950757,4.209566116673648,5.744069531950757
ackley,5,hw,0,student_t,2.0,4,1.355237068398342,-4.005380578890129,-1.355237068398342,4.005380578890129
ackley,5,hw,1,student_t,2.0,0,-0.5987962058358476,-3.6589837918476715,0.5987962058358476,3.6589837918476715
ackley,5,hw,1,student_t,2.0,1,-0.6489398083859319,-7.423624943397932,0.6489398083859319,7.423624943397932
ackley,5,hw,1,student_t,2.0,2,-3.213192630227379,-3.6805731747643198,3.213192630227379,3.6805731747643198
ackley,5,hw,1,student_t,2.0,3,-2.448589659117089,-3.9693275471009923,2.448589659117089,3.9693275471009923
ackley,5,hw,1,student_t,2.0,4,0.4086288593386165,-5.153092500315992,-0.4086288593386165,5.153092500315992
ackley,5,hw,2,student_t,2.0,0,-4.244513691502052,-5.8362469586745895,4.244513691502052,5.8362469586745895
ackley,5,hw,2,student_t,2.0,1,-2.059251882877052,-6.1832151452015225,2.059251882877052,6.1832151452015225
ackley,5,hw,2,student_t,2.0,2,-1.4732048564814595,-2.7203316886588103,1.4732048564814595,2.7203316886588103
ackley,5,hw,2,student_t,2.0,3,-3.437721838158395,-4.567047574519194,3.437721838158395,4.567047574519194
ackley,5,hw,2,student_t,2.0,4,-1.5333406176054174,-3.5309430596518543,1.5333406176054174,3.5309430596518543
rastrigin,5,1.0,0,student_t,2.0,0,-14.777748590060964,-14.918518704126768,14.777748590060964,14.918518704126768
rastrigin,5,1.0,0,student_t,2.0,1,-32.07092696776457,-30.201022753362622,32.07092696776457,30.201022753362622
rastrigin,5,1.0,0,student_t,2.0,2,-32.947658473204115,-35.897788220171435,32.947658473204115,35.897788220171435
rastrigin,5,1.0,0,student_t,2.0,3,-19.780102940099404,-19.86657818123917,19.780102940099404,19.86657818123917
rastrigin,5,1.0,0,student_t,2.0,4,-17.269268631547405,-19.35056375638309,17.269268631547405,19.35056375638309
rastrigin,5,1.0,1,student_t,2.0,0,-11.569095546297861,-11.486816318954567,11.569095546297861,11.486816318954567
rastrigin,5,1.0,1,student_t,2.0,1,-3.486530643391982,-5.574961997160202,3.486530643391982,5.574961997160202
rastrigin,5,1.0,1,student_t,2.0,2,-21.089706553078663,-21.38780894440166,21.089706553078663,21.38780894440166
rastrigin,5,1.0,1,student_t,2.0,3,-17.724689770803835,-17.356771874114003,17.724689770803835,17.356771874114003
rastrigin,5,1.0,1,student_t,2.0,4,-8.20991058477865,-7.419241949845038,8.20991058477865,7.419241949845038
rastrigin,5,1.0,2,student_t,2.0,0,-11.810821481936605,-12.262372936818856,11.810821481936605,12.262372936818856
rastrigin,5,1.0,2,student_t,2.0,1,-24.190007449204316,-25.10649187900337,24.190007449204316,25.10649187900337
rastrigin,5,1.0,2,student_t,2.0,2,-21.37622705493556,-18.585007156174328,21.37622705493556,18.585007156174328
rastrigin,5,1.0,2,student_t,2.0,3,-25.91817009015166,-26.29628222355099,25.91817009015166,26.29628222355099
rastrigin,5,1.0,2,student_t,2.0,4,-24.267037197510366,-29.242786208861048,24.267037197510366,29.242786208861048
rastrigin,5,hw,0,student_t,2.0,0,-21.489961666827128,-23.67583815662924,21.489961666827128,23.67583815662924
rastrigin,5,hw,0,student_t,2.0,1,-26.58132249648553,-27.843328665368535,26.58132249648553,27.843328665368535
rastrigin,5,hw,0,student_t,2.0,2,-32.690023835740774,-33.455850089156606,32.690023835740774,33.455850089156606
rastrigin,5,hw,0,student_t,2.0,3,-18.249570769149333,-19.923568329604137,18.249570769149333,19.923568329604137
rastrigin,5,hw,0,student_t,2.0,4,-35.92226427566491,-36.58819688728714,35.92226427566491,36.58819688728714
rastrigin,5,hw,1,student_t,2.0,0,-11.294352373340349,-12.955925814398825,11.294352373340349,12.955925814398825
rastrigin,5,hw,1,student_t,2.0,1,-7.578400458191464,-7.952876244538103,7.578400458191464,7.952876244538103
rastrigin,5,hw,1,student_t,2.0,2,-9.425086157420793,-11.690209726617077,9.425086157420793,11.690209726617077
rastrigin,5,hw,1,student_t,2.0,3,-16.613572293930304,-15.26749049706104,16.613572293930304,15.26749049706104
rastrigin,5,hw,1,student_t,2.0,4,-2.513330708666578,-4.857204858240209,2.513330708666578,4.857204858240209
rastrigin,5,hw,2,student_t,2.0,0,-31.963209045582932,-29.909004890189806,31.963209045582932,29.909004890189806
rastrigin,5,hw,2,student_t,2.0,1,-20.697938411548854,-23.32900106824977,20.697938411548854,23.32900106824977
rastrigin,5,hw,2,student_t,2.0,2,-20.745939332237526,-22.26064175794112,20.745939332237526,22.26064175794112
rastrigin,5,hw,2,student_t,2.0,3,-21.87097743297098,-21.76312568780022,21.87097743297098,21.76312568780022
rastrigin,5,hw,2,student_t,2.0,4,-23.96494426350099,-26.2779079640848,23.96494426350099,26.2779079640848
schwefel,5,1.0,0,student_t,2.0,0,-1325.9314255386398,-1325.8491463112964,1325.9314255386398,1325.8491463112964
schwefel,5,1.0,0,student_t,2.0,1,-1074.1479318284223,-1076.930514196148,1074.1479318284223,1076.930514196148
schwefel,5,1.0,0,student_t,2.0,2,-901.8396013100802,-902.5720505475167,901.8396013100802,902.5720505475167
schwefel,5,1.0,0,student_t,2.0,3,-806.2863410195464,-806.8351712135786,806.2863410195464,806.8351712135786
schwefel,5,1.0,0,student_t,2.0,4,-807.4015768630031,-806.2867397276684,807.4015768630031,806.2867397276684
schwefel,5,1.0,1,student_t,2.0,0,-843.3344907379964,-844.9960641790549,843.3344907379964,844.9960641790549
schwefel,5,1.0,1,student_t,2.0,1,-975.668921236854,-975.260912350099,975.668921236854,975.260912350099
schwefel,5,1.0,1,student_t,2.0,2,-833.6903409749424,-833.6956198938778,833.6903409749424,833.6956198938778
schwefel,5,1.0,1,student_t,2.0,3,-518.7117479134931,-520.1512955173316,518.7117479134931,520.1512955173316
schwefel,5,1.0,1,student_t,2.0,4,-238.11162854012395,-239.99201848025905,238.11162854012395,239.99201848025905
schwefel,5,1.0,2,student_t,2.0,0,-692.1614029433872,-691.819743920521,692.1614029433872,691.819743920521
schwefel,5,1.0,2,student_t,2.0,1,-1070.4405683494106,-1070.2288859194318,1070.4405683494106,1070.2288859194318
schwefel,5,1.0,2,student_t,2.0,2,-1184.8999307603808,-1186.2706991638138,1184.8999307603808,1186.2706991638138
schwefel,5,1.0,2,student_t,2.0,3,-539.5580526586691,-539.6706275622457,539.5580526586691,539.6706275622457
schwefel,5,1.0,2,student_t,2.0,4,-265.042769141099,-264.7365960033003,265.042769141099,264.7365960033003
schwefel,5,hw,0,student_t,2.0,0,-1285.8521172708386,-1288.9123048568504,1285.8521172708386,1288.9123048568504
schwefel,5,hw,0,student_t,2.0,1,-841.6607128331488,-842.922788399691,841.6607128331488,842.922788399691
schwefel,5,hw,0,student_t,2.0,2,-1289.1852161482077,-1288.313259502984,1289.1852161482077,1288.313259502984
schwefel,5,hw,0,student_t,2.0,3,-1057.4868065397195,-1056.3369407128353,1057.4868065397195,1056.3369407128353
schwefel,5,hw,0,student_t,2.0,4,-915.9992215048578,-916.6255934983446,915.9992215048578,916.6255934983446
schwefel,5,hw,1,student_t,2.0,0,-726.6639770166378,-727.0185283557907,726.6639770166378,727.0185283557907
schwefel,5,hw,1,student_t,2.0,1,-890.7823303134181,-890.7823431482368,890.7823303134181,890.7823431482368
schwefel,5,hw,1,student_t,2.0,2,-796.3701468270172,-797.8380950492799,796.3701468270172,797.8380950492799
schwefel,5,hw,1,student_t,2.0,3,-522.5222799353702,-524.0438699511644,522.5222799353702,524.0438699511644
schwefel,5,hw,1,student_t,2.0,4,-902.0680443350861,-902.2793068184899,902.0680443350861,902.2793068184899
schwefel,5,hw,2,student_t,2.0,0,-783.0675148334744,-783.6892920034609,783.0675148334744,783.6892920034609
schwefel,5,hw,2,student_t,2.0,1,-1070.4405683494106,-1070.2288859194318,1070.4405683494106,1070.2288859194318
schwefel,5,hw,2,student_t,2.0,2,-1172.6807018308625,-1173.8225880316472,1172.6807018308625,1173.8225880316472
schwefel,5,hw,2,student_t,2.0,3,-524.5701167727077,-524.948228906107,524.5701167727077,524.948228906107
schwefel,5,hw,2,student_t,2.0,4,-241.14528248906137,-238.6415426527201,241.14528248906137,238.6415426527201
levy,5,1.0,0,student_t,2.0,0,2.832950004277248,-1.6632126605652742,-2.832950004277248,1.6632126605652742
levy,5,1.0,0,student_t,2.0,1,0.9058838968253855,-0.3561916697167689,-0.9058838968253855,0.3561916697167689
levy,5,1.0,0,student_t,2.0,2,-11.265725068447647,-10.944620999373631,11.265725068447647,10.944620999373631
levy,5,1.0,0,student_t,2.0,3,-3.568585400850437,-4.782781947548802,3.568585400850437,4.782781947548802
levy,5,1.0,0,student_t,2.0,4,2.005874677104301,-0.710889588250121,-2.005874677104301,0.710889588250121
levy,5,1.0,1,student_t,2.0,0,-0.4827145997534962,-0.5542818708314483,0.4827145997534962,0.5542818708314483
levy,5,1.0,1,student_t,2.0,1,0.6052673004671647,-0.5754025992277774,-0.6052673004671647,0.5754025992277774
levy,5,1.0,1,student_t,2.0,2,4.1448473028157355,-0.8661433473330835,-4.1448473028157355,0.8661433473330835
levy,5,1.0,1,student_t,2.0,3,-0.9586928224074542,-2.2727824491236728,0.9586928224074542,2.2727824491236728
levy,5,1.0,1,student_t,2.0,4,-1.2011460815010122,-1.762481552646845,1.2011460815010122,1.762481552646845
levy,5,1.0,2,student_t,2.0,0,0.7456400537784144,-0.7805300965454464,-0.7456400537784144,0.7805300965454464
levy,5,1.0,2,student_t,2.0,1,-2.2517918969878146,-1.525111193348012,2.2517918969878146,1.525111193348012
levy,5,1.0,2,student_t,2.0,2,0.5507033758680083,-0.8200650275650564,-0.5507033758680083,0.8200650275650564
levy,5,1.0,2,student_t,2.0,3,-0.4404059173287259,-1.2266368551434415,0.4404059173287259,1.2266368551434415
levy,5,1.0,2,student_t,2.0,4,-0.8990606991796026,-0.7260199764266964,0.8990606991796026,0.7260199764266964
levy,5,hw,0,student_t,2.0,0,2.8290658140937333,-1.9714925852568645,-2.8290658140937333,1.9714925852568645
levy,5,hw,0,student_t,2.0,1,1.1385730583478777,-3.8406798759862655,-1.1385730583478777,3.8406798759862655
levy,5,hw,0,student_t,2.0,2,-3.7264468455906483,-6.653523507124656,3.7264468455906483,6.653523507124656
levy,5,hw,0,student_t,2.0,3,-3.321138506309716,-4.640321597020671,3.321138506309716,4.640321597020671
levy,5,hw,0,student_t,2.0,4,4.244774221499977,-1.25549835730104,-4.244774221499977,1.25549835730104
levy,5,hw,1,student_t,2.0,0,0.02081385259123003,-1.1765506265880898,-0.02081385259123003,1.1765506265880898
levy,5,hw,1,student_t,2.0,1,-0.4541557102295748,-0.678309952189142,0.4541557102295748,0.678309952189142
levy,5,hw,1,student_t,2.0,2,1.810950679875325,-0.5057820075464349,-1.810950679875325,0.5057820075464349
levy,5,hw,1,student_t,2.0,3,-1.526010599803524,-2.0748407938357785,1.526010599803524,2.0748407938357785
levy,5,hw,1,student_t,2.0,4,-0.0120942192547977,-1.4208353769756616,0.0120942192547977,1.4208353769756616
levy,5,hw,2,student_t,2.0,0,0.6561716590527222,-0.9469184768633327,-0.6561716590527222,0.9469184768633327
levy,5,hw,2,student_t,2.0,1,0.10297406197955228,-1.3756392212060318,-0.10297406197955228,1.3756392212060318
levy,5,hw,2,student_t,2.0,2,-0.1279393134444604,-1.2698255142291286,0.1279393134444604,1.2698255142291286
levy,5,hw,2,student_t,2.0,3,-2.7988767432488566,-2.6910249980780936,2.7988767432488566,2.6910249980780936
levy,5,hw,2,student_t,2.0,4,-1.1977396888407916,-0.5636829723989412,1.1977396888407916,0.5636829723989412
zakharov,5,1.0,0,student_t,2.0,0,-116.92504748713468,-116.43430202773709,116.92504748713468,116.43430202773709
zakharov,5,1.0,0,student_t,2.0,1,-49.082869308728924,-50.32112491031145,49.082869308728924,50.32112491031145
zakharov,5,1.0,0,student_t,2.0,2,-19.679143957668558,-21.101330676657337,19.679143957668558,21.101330676657337
zakharov,5,1.0,0,student_t,2.0,3,-52.517382095187436,-52.768884184641806,52.517382095187436,52.768884184641806
zakharov,5,1.0,0,student_t,2.0,4,-117.16963220888539,-120.7285723848827,117.16963220888539,120.7285723848827
zakharov,5,1.0,1,student_t,2.0,0,-84.62012755736697,-85.87312002674697,84.62012755736697,85.87312002674697
zakharov,5,1.0,1,student_t,2.0,1,-41.918263358769664,-41.06480369773598,41.918263358769664,41.06480369773598
zakharov,5,1.0,1,student_t,2.0,2,-25.548733487094214,-25.237252303887203,25.548733487094214,25.237252303887203
zakharov,5,1.0,1,student_t,2.0,3,-16.55280576911332,-16.119943974682684,16.55280576911332,16.119943974682684
zakharov,5,1.0,1,student_t,2.0,4,-68.43189857984895,-69.43890260963641,68.43189857984895,69.43890260963641
zakharov,5,1.0,2,student_t,2.0,0,-67.43899382169407,-70.57877553173688,67.43899382169407,70.57877553173688
zakharov,5,1.0,2,student_t,2.0,1,-67.49710947319936,-69.55108162958152,67.49710947319936,69.55108162958152
zakharov,5,1.0,2,student_t,2.0,2,-25.548733487094214,-25.237252303887203,25.548733487094214,25.237252303887203
zakharov,5,1.0,2,student_t,2.0,3,-78.20298135899979,-77.66106431567347,78.20298135899979,77.66106431567347
zakharov,5,1.0,2,student_t,2.0,4,-27.219928989521776,-26.022258706616487,27.219928989521776,26.022258706616487
zakharov,5,hw,0,student_t,2.0,0,-116.09145180313506,-115.5745775196442,116.09145180313506,115.5745775196442
zakharov,5,hw,0,student_t,2.0,1,-47.42537237835571,-50.29007774916195,47.42537237835571,50.29007774916195
zakharov,5,hw,0,student_t,2.0,2,-23.98830356431916,-24.536584717563606,23.98830356431916,24.536584717563606
zakharov,5,hw,0,student_t,2.0,3,-68.18101692234737,-69.7254676621395,68.18101692234737,69.7254676621395
zakharov,5,hw,0,student_t,2.0,4,-56.45648635137608,-58.19471181003964,56.45648635137608,58.19471181003964
zakharov,5,hw,1,student_t,2.0,0,-84.62010447264845,-85.87309694202845,84.62010447264845,85.87309694202845
zakharov,5,hw,1,student_t,2.0,1,-42.13523084009035,-41.28177117905667,42.13523084009035,41.28177117905667
zakharov,5,hw,1,student_t,2.0,2,-25.548733487094214,-25.237252303887203,25.548733487094214,25.237252303887203
zakharov,5,hw,1,student_t,2.0,3,-32.01557547038046,-32.187017676526814,32.01557547038046,32.187017676526814
zakharov,5,hw,1,student_t,2.0,4,-68.43254806474981,-69.43955209453728,68.43254806474981,69.43955209453728
zakharov,5,hw,2,student_t,2.0,0,-67.43899382169407,-70.57877553173688,67.43899382169407,70.57877553173688
zakharov,5,hw,2,student_t,2.0,1,-56.55471019784088,-57.267643125720106,56.55471019784088,57.267643125720106
zakharov,5,hw,2,student_t,2.0,2,-25.548733487094214,-25.237252303887203,25.548733487094214,25.237252303887203
zakharov,5,hw,2,student_t,2.0,3,-84.23139299125904,-80.66519096491724,84.23139299125904,80.66519096491724
zakharov,5,hw,2,student_t,2.0,4,-27.219928989521776,-26.022258706616487,27.219928989521776,26.022258706616487
griewank,5,1.0,0,student_t,2.0,0,1.2235242945733849,-1.7584912021357264,-1.2235242945733849,1.7584912021357264
griewank,5,1.0,0,student_t,2.0,1,-3.3576370485619504,-6.109493975641179,3.3576370485619504,6.109493975641179
griewank,5,1.0,0,student_t,2.0,2,-1.1650935599295993,-3.164709045008398,1.1650935599295993,3.164709045008398
griewank,5,1.0,0,student_t,2.0,3,-0.44543452022652286,-1.8830947639050102,0.44543452022652286,1.8830947639050102
griewank,5,1.0,0,student_t,2.0,4,4.499617063895447,-0.6791755031057333,-4.499617063895447,0.6791755031057333
griewank,5,1.0,1,student_t,2.0,0,0.10377107850346379,-1.8375856396836396,-0.10377107850346379,1.8375856396836396
griewank,5,1.0,1,student_t,2.0,1,1.0209443629308597,-1.261930775641776,-1.0209443629308597,1.261930775641776
griewank,5,1.0,1,student_t,2.0,2,-0.6489416576778657,-1.4732671869641472,0.6489416576778657,1.4732671869641472
griewank,5,1.0,1,student_t,2.0,3,-0.37155116462724125,-1.3455281734387137,0.37155116462724125,1.3455281734387137
griewank,5,1.0,1,student_t,2.0,4,4.167635509480039,-0.8961183032586102,-4.167635509480039,0.8961183032586102
griewank,5,1.0,2,student_t,2.0,0,0.771914890209284,-1.6461744555472848,-0.771914890209284,1.6461744555472848
griewank,5,1.0,2,student_t,2.0,1,1.7807596949982247,-1.0906577246679043,-1.7807596949982247,1.0906577246679043
griewank,5,1.0,2,student_t,2.0,2,-0.8811775820438932,-1.2267231903880376,0.8811775820438932,1.2267231903880376
griewank,5,1.0,2,student_t,2.0,3,-0.4001732674920706,-1.747414474147132,0.4001732674920706,1.747414474147132
griewank,5,1.0,2,student_t,2.0,4,-0.8029007233138317,-3.1213881228011666,0.8029007233138317,3.1213881228011666
griewank,5,hw,0,student_t,2.0,0,-0.4235874775314665,-1.742093003172996,0.4235874775314665,1.742093003172996
griewank,5,hw,0,student_t,2.0,1,-1.2256333028475686,-3.479400383078021,1.2256333028475686,3.479400383078021
griewank,5,hw,0,student_t,2.0,2,3.099005890924952,-1.282577041191835,-3.099005890924952,1.282577041191835
griewank,5,hw,0,student_t,2.0,3,0.055041284690424686,-1.6855000364296304,-0.055041284690424686,1.6855000364296304
griewank,5,hw,0,student_t,2.0,4,1.6662091804744645,-0.7914339287028137,-1.6662091804744645,0.7914339287028137
griewank,5,hw,1,student_t,2.0,0,-0.3518294306542926,-1.52209904554433,0.3518294306542926,1.52209904554433
griewank,5,hw,1,student_t,2.0,1,4.517474902956213,-1.167771670851935,-4.517474902956213,1.167771670851935
griewank,5,hw,1,student_t,2.0,2,-0.7758115463575506,-1.476132044755968,0.7758115463575506,1.476132044755968
griewank,5,hw,1,student_t,2.0,3,-0.37230441869850306,-1.3462814275099755,0.37230441869850306,1.3462814275099755
griewank,5,hw,1,student_t,2.0,4,4.389351816438353,-0.7168171414275497,-4.389351816438353,0.7168171414275497
griewank,5,hw,2,student_t,2.0,0,0.9551177842164076,-1.4629715615401613,-0.9551177842164076,1.4629715615401613
griewank,5,hw,2,student_t,2.0,1,1.6701076289407129,-1.3853983407545345,-1.6701076289407129,1.3853983407545345
griewank,5,hw,2,student_t,2.0,2,-0.8225251545429524,-1.240184732288177,0.8225251545429524,1.240184732288177
griewank,5,hw,2,student_t,2.0,3,-0.3994630209059882,-1.7467042275610496,0.3994630209059882,1.7467042275610496
griewank,5,hw,2,student_t,2.0,4,-0.9045938113018028,-3.1180705135091364,0.9045938113018028,3.1180705135091364
alpine1,5,1.0,0,student_t,2.0,0,1.3368092367507771,-0.7368280477773967,-1.3368092367507771,0.7368280477773967
alpine1,5,1.0,0,student_t,2.0,1,0.7060071493313496,-4.093885992457721,-0.7060071493313496,4.093885992457721
alpine1,5,1.0,0,student_t,2.0,2,-2.2678525104292793,-3.8607628109047933,2.2678525104292793,3.8607628109047933
alpine1,5,1.0,0,student_t,2.0,3,-1.0970056482231467,-2.0604065178072632,1.0970056482231467,2.0604065178072632
alpine1,5,1.0,0,student_t,2.0,4,2.6149609356965366,-0.0,-2.6149609356965366,0.0
alpine1,5,1.0,1,student_t,2.0,0,-0.5174303154351902,-0.0,0.5174303154351902,0.0
alpine1,5,1.0,1,student_t,2.0,1,2.78258236772551,-0.0,-2.78258236772551,0.0
alpine1,5,1.0,1,student_t,2.0,2,5.254773966640701,-0.0,-5.254773966640701,0.0
alpine1,5,1.0,1,student_t,2.0,3,1.5215900157942428,-0.0,-1.5215900157942428,0.0
alpine1,5,1.0,1,student_t,2.0,4,2.021523896138379,-0.0,-2.021523896138379,0.0
alpine1,5,1.0,2,student_t,2.0,0,1.0450926558088471,-0.0,-1.0450926558088471,0.0
alpine1,5,1.0,2,student_t,2.0,1,5.471817823995056,-0.0,-5.471817823995056,0.0
alpine1,5,1.0,2,student_t,2.0,2,5.254773966640701,-0.0,-5.254773966640701,0.0
alpine1,5,1.0,2,student_t,2.0,3,1.9415781478805,-0.0,-1.9415781478805,0.0
alpine1,5,1.0,2,student_t,2.0,4,5.726387943151533,-0.0,-5.726387943151533,0.0
alpine1,5,hw,0,student_t,2.0,0,-1.1267552012418358,-3.193252797407823,1.1267552012418358,3.193252797407823
alpine1,5,hw,0,student_t,2.0,1,0.7000827824167759,-2.3634137920866647,-0.7000827824167759,2.3634137920866647
alpine1,5,hw,0,student_t,2.0,2,-0.4833083740334079,-3.812746823339381,0.4833083740334079,3.812746823339381
alpine1,5,hw,0,student_t,2.0,3,-0.2582988764450267,-1.6007821765635473,0.2582988764450267,1.6007821765635473
alpine1,5,hw,0,student_t,2.0,4,-1.9084397152621415,-4.025325156055636,1.9084397152621415,4.025325156055636
alpine1,5,hw,1,student_t,2.0,0,1.3717034158359769,-0.0,-1.3717034158359769,0.0
alpine1,5,hw,1,student_t,2.0,1,2.78258236772551,-0.0,-2.78258236772551,0.0
alpine1,5,hw,1,student_t,2.0,2,4.82567913392624,-0.0,-4.82567913392624,0.0
alpine1,5,hw,1,student_t,2.0,3,-0.9393370698291341,-1.1373696673507585,0.9393370698291341,1.1373696673507585
alpine1,5,hw,1,student_t,2.0,4,2.671075382524487,-1.3047781572251262,-2.671075382524487,1.3047781572251262
alpine1,5,hw,2,student_t,2.0,0,1.0431139601297406,-0.0,-1.0431139601297406,0.0
alpine1,5,hw,2,student_t,2.0,1,6.927875026311395,-0.0,-6.927875026311395,0.0
alpine1,5,hw,2,student_t,2.0,2,4.362075236099107,-0.0,-4.362075236099107,0.0
alpine1,5,hw,2,student_t,2.0,3,1.5215900157942428,-0.0,-1.5215900157942428,0.0
alpine1,5,hw,2,student_t,2.0,4,5.726387943151533,-0.0,-5.726387943151533,0.0
expanded_scaffer_f6,5,1.0,0,student_t,2.0,0,2.359219484366104,-2.1097904548856325,-2.359219484366104,2.1097904548856325
expanded_scaffer_f6,5,1.0,0,student_t,2.0,1,4.60054493271992,-2.0418031913502848,-4.60054493271992,2.0418031913502848
expanded_scaffer_f6,5,1.0,0,student_t,2.0,2,2.7693098238347464,-1.5648211542234975,-2.7693098238347464,1.5648211542234975
expanded_scaffer_f6,5,1.0,0,student_t,2.0,3,2.220060900080582,-2.0367433068187477,-2.220060900080582,2.0367433068187477
expanded_scaffer_f6,5,1.0,0,student_t,2.0,4,3.234009546542631,-2.2260933906132108,-3.234009546542631,2.2260933906132108
expanded_scaffer_f6,5,1.0,1,student_t,2.0,0,2.4015072935275144,-2.1097904548856325,-2.4015072935275144,2.1097904548856325
expanded_scaffer_f6,5,1.0,1,student_t,2.0,1,4.60054493271992,-2.0418031913502848,-4.60054493271992,2.0418031913502848
expanded_scaffer_f6,5,1.0,1,student_t,2.0,2,2.7693098238347464,-1.5648211542234975,-2.7693098238347464,1.5648211542234975
expanded_scaffer_f6,5,1.0,1,student_t,2.0,3,2.220060900080582,-2.0367433068187477,-2.220060900080582,2.0367433068187477
expanded_scaffer_f6,5,1.0,1,student_t,2.0,4,3.234009546542631,-2.2260933906132108,-3.234009546542631,2.2260933906132108
expanded_scaffer_f6,5,1.0,2,student_t,2.0,0,2.3577500630988055,-1.9291422564821574,-2.3577500630988055,1.9291422564821574
expanded_scaffer_f6,5,1.0,2,student_t,2.0,1,4.60054493271992,-2.0418031913502848,-4.60054493271992,2.0418031913502848
expanded_scaffer_f6,5,1.0,2,student_t,2.0,2,2.7693098238347464,-1.5648211542234975,-2.7693098238347464,1.5648211542234975
