function,dimension,alpha,g,noise_model,noise_std,seed,final_best_observed,final_best_latent,final_observed_gap,final_simple_regret
dejong5,2,1.0,0,gaussian_mixture,2.0,3,-10.452344623975135,-8.808862491591443,10.452344623975135,8.808862491591443
dejong5,2,1.0,0,gaussian_mixture,2.0,4,-483.41910072710624,-484.8805928058294,483.41910072710624,484.8805928058294
dejong5,2,1.0,1,gaussian_mixture,2.0,0,-102.23664494372734,-104.73559346375046,102.23664494372734,104.73559346375046
dejong5,2,1.0,1,gaussian_mixture,2.0,1,-177.3889737960897,-177.26317019916615,177.3889737960897,177.26317019916615
dejong5,2,1.0,1,gaussian_mixture,2.0,2,-8.73717040741013,-8.700249526129657,8.73717040741013,8.700249526129657
dejong5,2,1.0,1,gaussian_mixture,2.0,3,-59.296634239426,-56.39353921402773,59.296634239426,56.39353921402773
dejong5,2,1.0,1,gaussian_mixture,2.0,4,-466.5109536343034,-467.3504737020049,466.5109536343034,467.3504737020049
dejong5,2,1.0,2,gaussian_mixture,2.0,0,-481.8972556541637,-482.3173203083221,481.8972556541637,482.3173203083221
dejong5,2,1.0,2,gaussian_mixture,2.0,1,-15.521050852031486,-16.400651440281887,15.521050852031486,16.400651440281887
dejong5,2,1.0,2,gaussian_mixture,2.0,2,-305.72076487609263,-306.4747279469005,305.72076487609263,306.4747279469005
dejong5,2,1.0,2,gaussian_mixture,2.0,3,-17.119327314954795,-17.306305836106198,17.119327314954795,17.306305836106198
dejong5,2,1.0,2,gaussian_mixture,2.0,4,-339.08519032941706,-340.7638902988219,339.08519032941706,340.7638902988219
dejong5,2,hw,0,gaussian_mixture,2.0,0,-12.065307813817306,-12.731370408548143,12.065307813817306,12.731370408548143
dejong5,2,hw,0,gaussian_mixture,2.0,1,-438.78693497955754,-440.750735818647,438.78693497955754,440.750735818647
dejong5,2,hw,0,gaussian_mixture,2.0,2,-488.71498290422875,-489.58181531524104,488.71498290422875,489.58181531524104
dejong5,2,hw,0,gaussian_mixture,2.0,3,-10.452344623975135,-8.808862491591443,10.452344623975135,8.808862491591443
dejong5,2,hw,0,gaussian_mixture,2.0,4,-234.30809356090063,-235.7695856396238,234.30809356090063,235.7695856396238
dejong5,2,hw,1,gaussian_mixture,2.0,0,-102.23664494372734,-104.73559346375046,102.23664494372734,104.73559346375046
dejong5,2,hw,1,gaussian_mixture,2.0,1,-17.757418736635643,-18.137228347024024,17.757418736635643,18.137228347024024
dejong5,2,hw,1,gaussian_mixture,2.0,2,-309.1892624536209,-307.0193827034307,309.1892624536209,307.0193827034307
dejong5,2,hw,1,gaussian_mixture,2.0,3,-10.452344623975135,-8.808862491591443,10.452344623975135,8.808862491591443
dejong5,2,hw,1,gaussian_mixture,2.0,4,-113.19662936941093,-113.83313868789325,113.19662936941093,113.83313868789325
dejong5,2,hw,2,gaussian_mixture,2.0,0,-139.5901213305185,-140.07922842674733,139.5901213305185,140.07922842674733
dejong5,2,hw,2,gaussian_mixture,2.0,1,-15.24370879854282,-16.37656530739243,15.24370879854282,16.37656530739243
dejong5,2,hw,2,gaussian_mixture,2.0,2,-306.2443669697734,-306.99833004058127,306.2443669697734,306.99833004058127
dejong5,2,hw,2,gaussian_mixture,2.0,3,-8.990360998881776,-8.808862491591443,8.990360998881776,8.808862491591443
dejong5,2,hw,2,gaussian_mixture,2.0,4,-481.30819677689425,-480.8121658507028,481.30819677689425,480.8121658507028
easom,2,1.0,0,gaussian_mixture,2.0,0,4.114385486674155,-1.0,-4.114385486674155,1.0
easom,2,1.0,0,gaussian_mixture,2.0,1,2.0605897514385645,-1.0,-2.0605897514385645,1.0
easom,2,1.0,0,gaussian_mixture,2.0,2,0.6614273334354344,-1.0,-0.6614273334354344,1.0
easom,2,1.0,0,gaussian_mixture,2.0,3,1.9414971066003206,-1.0,-1.9414971066003206,1.0
easom,2,1.0,0,gaussian_mixture,2.0,4,0.879050004204676,-1.0,-0.879050004204676,1.0
easom,2,1.0,1,gaussian_mixture,2.0,0,4.114385486674155,-1.0,-4.114385486674155,1.0
easom,2,1.0,1,gaussian_mixture,2.0,1,2.0605897514385645,-1.0,-2.0605897514385645,1.0
easom,2,1.0,1,gaussian_mixture,2.0,2,0.6614273334354344,-1.0,-0.6614273334354344,1.0
easom,2,1.0,1,gaussian_mixture,2.0,3,1.9414971066003206,-1.0,-1.9414971066003206,1.0
easom,2,1.0,1,gaussian_mixture,2.0,4,0.879050004204676,-1.0,-0.879050004204676,1.0
easom,2,1.0,2,gaussian_mixture,2.0,0,4.114385486674155,-1.0,-4.114385486674155,1.0
easom,2,1.0,2,gaussian_mixture,2.0,1,2.0605897514385645,-1.0,-2.0605897514385645,1.0
easom,2,1.0,2,gaussian_mixture,2.0,2,0.6614273334354344,-1.0,-0.6614273334354344,1.0
easom,2,1.0,2,gaussian_mixture,2.0,3,1.9414971066003206,-1.0,-1.9414971066003206,1.0
