function,dimension,alpha,g,noise_model,noise_std,seed,final_best_observed,final_best_latent,final_observed_gap,final_simple_regret,batch,true_optimum_patch
schwefel,5,hw,2,gaussian_mixture,2.0,0,-677.802103146761,-677.8341594870585,677.802103146761,677.8341594870585,s01_batch1,
schwefel,5,hw,2,gaussian_mixture,2.0,1,-342.33979674376945,-349.18064373435755,342.33979674376945,349.18064373435755,s01_batch1,
schwefel,5,hw,2,gaussian_mixture,2.0,2,-547.7697737183863,-547.5659229877701,547.7697737183863,547.5659229877701,s01_batch1,
schwefel,5,hw,2,gaussian_mixture,2.0,3,-701.1778932253779,-700.3076685756935,701.1778932253779,700.3076685756935,s01_batch1,
schwefel,5,hw,2,gaussian_mixture,2.0,4,-921.1698996546488,-920.3802129657356,921.1698996546488,920.3802129657356,s01_batch1,
levy,5,1,0,gaussian_mixture,2.0,0,3.3725121593526195,-1.882263477753761,-3.3725121593526195,1.882263477753761,s01_batch1,
levy,5,1,0,gaussian_mixture,2.0,1,-5.811266982869939,-10.811556309340764,5.811266982869939,10.811556309340764,s01_batch1,
levy,5,1,0,gaussian_mixture,2.0,2,0.3141232543349441,-2.9317507278318145,-0.3141232543349441,2.9317507278318145,s01_batch1,
levy,5,1,0,gaussian_mixture,2.0,3,-4.78543700411776,-5.7352516729841,4.78543700411776,5.7352516729841,s01_batch1,
levy,5,1,0,gaussian_mixture,2.0,4,-1.242849121277195,-2.548625262514109,1.242849121277195,2.548625262514109,s01_batch1,
levy,5,1,1,gaussian_mixture,2.0,0,-2.7692605263291368,-2.772051072268315,2.7692605263291368,2.772051072268315,s01_batch1,
levy,5,1,1,gaussian_mixture,2.0,1,1.6406687946946192,-3.4640975620936274,-1.6406687946946192,3.4640975620936274,s01_batch1,
levy,5,1,1,gaussian_mixture,2.0,2,0.3475453654726729,-0.2835416247339761,-0.3475453654726729,0.2835416247339761,s01_batch1,
levy,5,1,1,gaussian_mixture,2.0,3,-1.1774425859571538,-1.3648482375101922,1.1774425859571538,1.3648482375101922,s01_batch1,
levy,5,1,1,gaussian_mixture,2.0,4,0.6751214759595516,-0.8718997657198986,-0.6751214759595516,0.8718997657198986,s01_batch1,
levy,5,1,2,gaussian_mixture,2.0,0,-0.7366239538859956,-1.109789423805578,0.7366239538859956,1.109789423805578,s01_batch1,
levy,5,1,2,gaussian_mixture,2.0,1,2.737050063615083,-1.4328740175100072,-2.737050063615083,1.4328740175100072,s01_batch1,
levy,5,1,2,gaussian_mixture,2.0,2,0.0504279275440042,-1.0044459330857731,-0.0504279275440042,1.0044459330857731,s01_batch1,
levy,5,1,2,gaussian_mixture,2.0,3,3.157354241915716,-1.3292705730380745,-3.157354241915716,1.3292705730380745,s01_batch1,
levy,5,1,2,gaussian_mixture,2.0,4,-0.7362262450610189,-1.9406892814795096,0.7362262450610189,1.9406892814795096,s01_batch1,
levy,5,hw,0,gaussian_mixture,2.0,0,3.344902210014838,-2.2617507561339742,-3.344902210014838,2.2617507561339742,s01_batch1,
levy,5,hw,0,gaussian_mixture,2.0,1,-5.532680752497378,-12.373527743085477,5.532680752497378,12.373527743085477,s01_batch1,
levy,5,hw,0,gaussian_mixture,2.0,2,0.3182483049335016,-2.9989741555879417,-0.3182483049335016,2.9989741555879417,s01_batch1,
levy,5,hw,0,gaussian_mixture,2.0,3,-4.462440790818688,-5.400503621734805,4.462440790818688,5.400503621734805,s01_batch1,
levy,5,hw,0,gaussian_mixture,2.0,4,-0.1160148986445319,-1.9364228186956025,0.1160148986445319,1.9364228186956025,s01_batch1,
levy,5,hw,1,gaussian_mixture,2.0,0,-3.742637679906914,-3.33113861938591,3.742637679906914,3.33113861938591,s01_batch1,
levy,5,hw,1,gaussian_mixture,2.0,1,0.3930866919455796,-0.481357090777859,-0.3930866919455796,0.481357090777859,s01_batch1,
levy,5,hw,1,gaussian_mixture,2.0,2,-0.0072402142405441,-0.2679575770299967,0.0072402142405441,0.2679575770299967,s01_batch1,
levy,5,hw,1,gaussian_mixture,2.0,3,-0.7030086122756336,-0.8563196773208555,0.7030086122756336,0.8563196773208555,s01_batch1,
levy,5,hw,1,gaussian_mixture,2.0,4,0.1236725836694545,-0.8006799636356343,-0.1236725836694545,0.8006799636356343,s01_batch1,
levy,5,hw,2,gaussian_mixture,2.0,0,-0.7366239538859956,-1.109789423805578,0.7366239538859956,1.109789423805578,s01_batch1,
levy,5,hw,2,gaussian_mixture,2.0,1,0.7856906614582675,-1.0896457195684788,-0.7856906614582675,1.0896457195684788,s01_batch1,
levy,5,hw,2,gaussian_mixture,2.0,2,0.0407739616004549,-0.5833573229294428,-0.0407739616004549,0.5833573229294428,s01_batch1,
levy,5,hw,2,gaussian_mixture,2.0,3,0.6798712394775315,-0.7303111192255005,-0.6798712394775315,0.7303111192255005,s01_batch1,
levy,5,hw,2,gaussian_mixture,2.0,4,-1.1578473850715918,-1.147601686477721,1.1578473850715918,1.147601686477721,s01_batch1,
zakharov,5,1,0,gaussian_mixture,2.0,0,-112.9848258104329,-113.34508617454456,112.9848258104329,113.34508617454456,s01_batch1,
zakharov,5,1,0,gaussian_mixture,2.0,1,-18.18251401939145,-16.33309783748264,18.18251401939145,16.33309783748264,s01_batch1,
zakharov,5,1,0,gaussian_mixture,2.0,2,-18.30426751166876,-24.513305420736067,18.30426751166876,24.513305420736067,s01_batch1,
zakharov,5,1,0,gaussian_mixture,2.0,3,-53.008260347735984,-52.346365679913454,53.008260347735984,52.346365679913454,s01_batch1,
