function,dimension,alpha,g,noise_model,noise_std,seed,final_best_observed,final_best_latent,final_observed_gap,final_simple_regret,batch,true_optimum_patch
schaffer4,2,1,2,heteroscedastic,2.0,3,2.380006670767363,-0.0363966342007716,-2.380006670767363,0.0363966342007716,s02_batch2,
schaffer4,2,1,2,heteroscedastic,2.0,4,5.228793908206156,-0.1431551828229323,-5.228793908206156,0.1431551828229323,s02_batch2,
schaffer4,2,hw,0,heteroscedastic,2.0,0,3.3564494432321164,-0.1353326380380118,-3.3564494432321164,0.1353326380380118,s02_batch2,
schaffer4,2,hw,0,heteroscedastic,2.0,1,3.5417968159687017,-0.1132978258270157,-3.5417968159687017,0.1132978258270157,s02_batch2,
schaffer4,2,hw,0,heteroscedastic,2.0,2,4.181518455802694,-0.1087666582250537,-4.181518455802694,0.1087666582250537,s02_batch2,
schaffer4,2,hw,0,heteroscedastic,2.0,3,2.380006670767363,-0.1949643546879981,-2.380006670767363,0.1949643546879981,s02_batch2,
schaffer4,2,hw,0,heteroscedastic,2.0,4,5.228793908206156,-0.1431551828229323,-5.228793908206156,0.1431551828229323,s02_batch2,
schaffer4,2,hw,1,heteroscedastic,2.0,0,3.3564494432321164,-0.1353326380380118,-3.3564494432321164,0.1353326380380118,s02_batch2,
schaffer4,2,hw,1,heteroscedastic,2.0,1,3.5417968159687017,-0.1132978258270157,-3.5417968159687017,0.1132978258270157,s02_batch2,
schaffer4,2,hw,1,heteroscedastic,2.0,2,4.181518455802694,-0.1087666582250537,-4.181518455802694,0.1087666582250537,s02_batch2,
schaffer4,2,hw,1,heteroscedastic,2.0,3,2.380006670767363,-0.1949643546879981,-2.380006670767363,0.1949643546879981,s02_batch2,
schaffer4,2,hw,1,heteroscedastic,2.0,4,5.228793908206156,-0.1431551828229323,-5.228793908206156,0.1431551828229323,s02_batch2,
schaffer4,2,hw,2,heteroscedastic,2.0,0,3.3564494432321164,-0.1353326380380118,-3.3564494432321164,0.1353326380380118,s02_batch2,
schaffer4,2,hw,2,heteroscedastic,2.0,1,3.5417968159687017,-0.1132978258270157,-3.5417968159687017,0.1132978258270157,s02_batch2,
schaffer4,2,hw,2,heteroscedastic,2.0,2,4.181518455802694,-0.1087666582250537,-4.181518455802694,0.1087666582250537,s02_batch2,
schaffer4,2,hw,2,heteroscedastic,2.0,3,2.380006670767363,-0.0363966342007716,-2.380006670767363,0.0363966342007716,s02_batch2,
schaffer4,2,hw,2,heteroscedastic,2.0,4,5.228793908206156,-0.1431551828229323,-5.228793908206156,0.1431551828229323,s02_batch2,
shubert,2,1,0,heteroscedastic,2.0,0,-163.85171694941002,-162.59238823154055,163.85171694941002,162.59238823154055,s02_batch2,
shubert,2,1,0,heteroscedastic,2.0,1,-69.1348565685934,-68.8415929467313,69.1348565685934,68.8415929467313,s02_batch2,
shubert,2,1,0,heteroscedastic,2.0,2,-159.79360500121905,-159.66672741173036,159.79360500121905,159.66672741173036,s02_batch2,
shubert,2,1,0,heteroscedastic,2.0,3,-144.61108420857994,-144.31875083691568,144.61108420857994,144.31875083691568,s02_batch2,
shubert,2,1,0,heteroscedastic,2.0,4,-155.03445940648362,-156.11190056356008,155.03445940648362,156.11190056356008,s02_batch2,
shubert,2,1,1,heteroscedastic,2.0,0,-163.85171694941002,-162.59238823154055,163.85171694941002,162.59238823154055,s02_batch2,
shubert,2,1,1,heteroscedastic,2.0,1,-56.62318263099318,-54.78775129185914,56.62318263099318,54.78775129185914,s02_batch2,
shubert,2,1,1,heteroscedastic,2.0,2,-141.36289464433634,-140.6363484489722,141.36289464433634,140.6363484489722,s02_batch2,
shubert,2,1,1,heteroscedastic,2.0,3,-146.97287136749375,-144.31875083691568,146.97287136749375,144.31875083691568,s02_batch2,
shubert,2,1,1,heteroscedastic,2.0,4,-92.05382402741404,-91.71717558373828,92.05382402741404,91.71717558373828,s02_batch2,
shubert,2,1,2,heteroscedastic,2.0,0,-97.31423450022852,-98.09898526250836,97.31423450022852,98.09898526250836,s02_batch2,
shubert,2,1,2,heteroscedastic,2.0,1,-20.064247576193846,-19.880349463668296,20.064247576193846,19.880349463668296,s02_batch2,
shubert,2,1,2,heteroscedastic,2.0,2,-67.34878780639056,-67.17379440878844,67.34878780639056,67.17379440878844,s02_batch2,
shubert,2,1,2,heteroscedastic,2.0,3,-146.97287136749375,-144.31875083691568,146.97287136749375,144.31875083691568,s02_batch2,
shubert,2,1,2,heteroscedastic,2.0,4,-97.94890742810745,-99.00101912536196,97.94890742810745,99.00101912536196,s02_batch2,
shubert,2,hw,0,heteroscedastic,2.0,0,-163.85171694941002,-162.59238823154055,163.85171694941002,162.59238823154055,s02_batch2,
shubert,2,hw,0,heteroscedastic,2.0,1,-69.1348565685934,-68.8415929467313,69.1348565685934,68.8415929467313,s02_batch2,
shubert,2,hw,0,heteroscedastic,2.0,2,-159.4494306347105,-158.22814194017982,159.4494306347105,158.22814194017982,s02_batch2,
shubert,2,hw,0,heteroscedastic,2.0,3,-144.79886030822715,-144.31875083691568,144.79886030822715,144.31875083691568,s02_batch2,
shubert,2,hw,0,heteroscedastic,2.0,4,-155.03445940648362,-156.1608517361874,155.03445940648362,156.1608517361874,s02_batch2,
shubert,2,hw,1,heteroscedastic,2.0,0,-163.85171694941002,-162.59238823154055,163.85171694941002,162.59238823154055,s02_batch2,
shubert,2,hw,1,heteroscedastic,2.0,1,-56.62318263099318,-54.78775129185914,56.62318263099318,54.78775129185914,s02_batch2,
shubert,2,hw,1,heteroscedastic,2.0,2,-67.34878780639056,-67.17379440878844,67.34878780639056,67.17379440878844,s02_batch2,
shubert,2,hw,1,heteroscedastic,2.0,3,-146.97287136749375,-144.31875083691568,146.97287136749375,144.31875083691568,s02_batch2,
shubert,2,hw,1,heteroscedastic,2.0,4,-92.06294266220856,-91.7262942379314,92.06294266220856,91.7262942379314,s02_batch2,
shubert,2,hw,2,heteroscedastic,2.0,0,-97.31423450022852,-98.09898526250836,97.31423450022852,98.09898526250836,s02_batch2,
shubert,2,hw,2,heteroscedastic,2.0,1,-2.6179129830388046,-2.379767985442641,2.6179129830388046,2.379767985442641,s02_batch2,
shubert,2,hw,2,heteroscedastic,2.0,2,-67.34878780639056,-67.17379440878844,67.34878780639056,67.17379440878844,s02_batch2,
shubert,2,hw,2,heteroscedastic,2.0,3,-146.97287136749375,-144.31875083691568,146.97287136749375,144.31875083691568,s02_batch2,
shubert,2,hw,2,heteroscedastic,2.0,4,-97.94890742810745,-99.00101912536196,97.94890742810745,99.00101912536196,s02_batch2,
bohachevsky1,2,1,0,heteroscedastic,2.0,0,0.6439638501303089,-1.4969564995481488,-0.6439638501303089,1.4969564995481488,s02_batch2,
bohachevsky1,2,1,0,heteroscedastic,2.0,1,-59.40932603154545,-58.68201144677207,59.40932603154545,58.68201144677207,s02_batch2,
bohachevsky1,2,1,0,heteroscedastic,2.0,2,-40.31934122083509,-39.59123728768704,40.31934122083509,39.59123728768704,s02_batch2,
bohachevsky1,2,1,0,heteroscedastic,2.0,3,-57.15749066684787,-54.80216718837653,57.15749066684787,54.80216718837653,s02_batch2,
bohachevsky1,2,1,0,heteroscedastic,2.0,4,-292.0067802254545,-289.2454901974451,292.0067802254545,289.2454901974451,s02_batch2,
bohachevsky1,2,1,1,heteroscedastic,2.0,0,-58.6722629710057,-58.73927766117552,58.6722629710057,58.73927766117552,s02_batch2,
bohachevsky1,2,1,1,heteroscedastic,2.0,1,-5.100430311103991,-4.417371592209958,5.100430311103991,4.417371592209958,s02_batch2,
bohachevsky1,2,1,1,heteroscedastic,2.0,2,-3.236447771169288,-0.7418122500599499,3.236447771169288,0.7418122500599499,s02_batch2,
bohachevsky1,2,1,1,heteroscedastic,2.0,3,-17.338103003759855,-15.578258057862048,17.338103003759855,15.578258057862048,s02_batch2,
bohachevsky1,2,1,1,heteroscedastic,2.0,4,-2.2532749156840293,-0.5547455640747014,2.2532749156840293,0.5547455640747014,s02_batch2,
bohachevsky1,2,1,2,heteroscedastic,2.0,0,-6.706649891475912,-3.5881933004474167,6.706649891475912,3.5881933004474167,s02_batch2,
bohachevsky1,2,1,2,heteroscedastic,2.0,1,-141.47969272331412,-140.796652022517,141.47969272331412,140.796652022517,s02_batch2,
bohachevsky1,2,1,2,heteroscedastic,2.0,2,-7.260230537699877,-4.765594775492156,7.260230537699877,4.765594775492156,s02_batch2,
bohachevsky1,2,1,2,heteroscedastic,2.0,3,-23.50655545904156,-20.84733995836545,23.50655545904156,20.84733995836545,s02_batch2,
bohachevsky1,2,1,2,heteroscedastic,2.0,4,-23.186327485190112,-19.959449866458755,23.186327485190112,19.959449866458755,s02_batch2,
bohachevsky1,2,hw,0,heteroscedastic,2.0,0,-10.599052299424978,-12.739956625174305,10.599052299424978,12.739956625174305,s02_batch2,
bohachevsky1,2,hw,0,heteroscedastic,2.0,1,-9.289817126128352,-8.562494119105661,9.289817126128352,8.562494119105661,s02_batch2,
bohachevsky1,2,hw,0,heteroscedastic,2.0,2,-11.800405867101595,-11.225365808157004,11.800405867101595,11.225365808157004,s02_batch2,
bohachevsky1,2,hw,0,heteroscedastic,2.0,3,-46.57038751186893,-44.21503963683899,46.57038751186893,44.21503963683899,s02_batch2,
bohachevsky1,2,hw,0,heteroscedastic,2.0,4,-43.305359970441486,-44.53596849418653,43.305359970441486,44.53596849418653,s02_batch2,
bohachevsky1,2,hw,1,heteroscedastic,2.0,0,-58.6722629710057,-58.73927766117552,58.6722629710057,58.73927766117552,s02_batch2,
bohachevsky1,2,hw,1,heteroscedastic,2.0,1,-5.100420211851086,-4.417361492866348,5.100420211851086,4.417361492866348,s02_batch2,
bohachevsky1,2,hw,1,heteroscedastic,2.0,2,-3.2345939797639094,-0.7399584582122285,3.2345939797639094,0.7399584582122285,s02_batch2,
bohachevsky1,2,hw,1,heteroscedastic,2.0,3,-17.327664528144748,-15.567819581367573,17.327664528144748,15.567819581367573,s02_batch2,
bohachevsky1,2,hw,1,heteroscedastic,2.0,4,-2.340611365614448,-0.642081964875232,2.340611365614448,0.642081964875232,s02_batch2,
bohachevsky1,2,hw,2,heteroscedastic,2.0,0,-6.710287163710632,-3.591830573869447,6.710287163710632,3.591830573869447,s02_batch2,
bohachevsky1,2,hw,2,heteroscedastic,2.0,1,-4.36200433575981,-3.634679425221519,4.36200433575981,3.634679425221519,s02_batch2,
bohachevsky1,2,hw,2,heteroscedastic,2.0,2,-7.261022538581033,-4.766386776261837,7.261022538581033,4.766386776261837,s02_batch2,
bohachevsky1,2,hw,2,heteroscedastic,2.0,3,-23.50655410514931,-20.84733860447828,23.50655410514931,20.84733860447828,s02_batch2,
bohachevsky1,2,hw,2,heteroscedastic,2.0,4,-23.18576641973248,-19.958888800373835,23.18576641973248,19.958888800373835,s02_batch2,
rotated_hyper_ellipsoid,5,1,0,heteroscedastic,2.0,0,-777.7570133295327,-779.3290538326498,777.7570133295327,779.3290538326498,s02_batch2,
rotated_hyper_ellipsoid,5,1,0,heteroscedastic,2.0,1,-105.29872306479822,-105.29873812035484,105.29872306479822,105.29873812035484,s02_batch2,
rotated_hyper_ellipsoid,5,1,0,heteroscedastic,2.0,2,-49.35536736732027,-49.55741354994106,49.35536736732027,49.55741354994106,s02_batch2,
rotated_hyper_ellipsoid,5,1,0,heteroscedastic,2.0,3,-343.49859510871545,-344.8768925724761,343.49859510871545,344.8768925724761,s02_batch2,
rotated_hyper_ellipsoid,5,1,0,heteroscedastic,2.0,4,-35.83330284716793,-36.55284621496087,35.83330284716793,36.55284621496087,s02_batch2,
rotated_hyper_ellipsoid,5,1,1,heteroscedastic,2.0,0,-31.82428858470269,-33.04308445062871,31.82428858470269,33.04308445062871,s02_batch2,
rotated_hyper_ellipsoid,5,1,1,heteroscedastic,2.0,1,-6.508994462410598,-9.177555967880927,6.508994462410598,9.177555967880927,s02_batch2,
rotated_hyper_ellipsoid,5,1,1,heteroscedastic,2.0,2,-11.042630468790309,-11.306840222280666,11.042630468790309,11.306840222280666,s02_batch2,
rotated_hyper_ellipsoid,5,1,1,heteroscedastic,2.0,3,-18.559996384224423,-17.179543408646538,18.559996384224423,17.179543408646538,s02_batch2,
rotated_hyper_ellipsoid,5,1,1,heteroscedastic,2.0,4,-14.122490514704351,-13.93362864849459,14.122490514704351,13.93362864849459,s02_batch2,
rotated_hyper_ellipsoid,5,1,2,heteroscedastic,2.0,0,-3.0900281877819147,-2.6489674712520244,3.0900281877819147,2.6489674712520244,s02_batch2,
rotated_hyper_ellipsoid,5,1,2,heteroscedastic,2.0,1,-3.960984972639958,-2.6725827534388964,3.960984972639958,2.6725827534388964,s02_batch2,
rotated_hyper_ellipsoid,5,1,2,heteroscedastic,2.0,2,-23.41811047554794,-22.39100933866367,23.41811047554794,22.39100933866367,s02_batch2,
rotated_hyper_ellipsoid,5,1,2,heteroscedastic,2.0,3,-15.643387625135988,-17.18977827136312,15.643387625135988,17.18977827136312,s02_batch2,
rotated_hyper_ellipsoid,5,1,2,heteroscedastic,2.0,4,1.9657019647414495,-1.1563294455574893,-1.9657019647414495,1.1563294455574893,s02_batch2,
rotated_hyper_ellipsoid,5,hw,0,heteroscedastic,2.0,0,-93.27232573145592,-91.44122633050569,93.27232573145592,91.44122633050569,s02_batch2,
rotated_hyper_ellipsoid,5,hw,0,heteroscedastic,2.0,1,-1282.5395603277111,-1284.144752365827,1282.5395603277111,1284.144752365827,s02_batch2,
rotated_hyper_ellipsoid,5,hw,0,heteroscedastic,2.0,2,-22.91687557693157,-25.32291325941853,22.91687557693157,25.32291325941853,s02_batch2,
rotated_hyper_ellipsoid,5,hw,0,heteroscedastic,2.0,3,-199.6108866271468,-200.82177894997588,199.6108866271468,200.82177894997588,s02_batch2,
rotated_hyper_ellipsoid,5,hw,0,heteroscedastic,2.0,4,-12.973114446001713,-13.69265140518833,12.973114446001713,13.69265140518833,s02_batch2,
rotated_hyper_ellipsoid,5,hw,1,heteroscedastic,2.0,0,-4.0839507976405125,-2.4808284984913342,4.0839507976405125,2.4808284984913342,s02_batch2,
rotated_hyper_ellipsoid,5,hw,1,heteroscedastic,2.0,1,-6.638654758444659,-9.307215902866908,6.638654758444659,9.307215902866908,s02_batch2,
rotated_hyper_ellipsoid,5,hw,1,heteroscedastic,2.0,2,-14.19377233863521,-15.67733002437039,14.19377233863521,15.67733002437039,s02_batch2,
rotated_hyper_ellipsoid,5,hw,1,heteroscedastic,2.0,3,-17.888343780919215,-16.507890318772617,17.888343780919215,16.507890318772617,s02_batch2,
rotated_hyper_ellipsoid,5,hw,1,heteroscedastic,2.0,4,-13.043701091263852,-13.503251574331284,13.043701091263852,13.503251574331284,s02_batch2,
rotated_hyper_ellipsoid,5,hw,2,heteroscedastic,2.0,0,-2.7620591127820884,-2.3209984179020093,2.7620591127820884,2.3209984179020093,s02_batch2,
rotated_hyper_ellipsoid,5,hw,2,heteroscedastic,2.0,1,-3.9183859655717903,-2.6299837369857606,3.9183859655717903,2.6299837369857606,s02_batch2,
rotated_hyper_ellipsoid,5,hw,2,heteroscedastic,2.0,2,-23.453865804903508,-22.42676466845485,23.453865804903508,22.42676466845485,s02_batch2,
rotated_hyper_ellipsoid,5,hw,2,heteroscedastic,2.0,3,-24.986718680171737,-23.606271928749443,24.986718680171737,23.606271928749443,s02_batch2,
rotated_hyper_ellipsoid,5,hw,2,heteroscedastic,2.0,4,-52.24115378584366,-54.02182890179034,52.24115378584366,54.02182890179034,s02_batch2,
rotated_hyper_ellipsoid,10,1,0,heteroscedastic,2.0,0,-1872.9488785323344,-1872.6125659505117,1872.9488785323344,1872.6125659505117,s02_batch2,
rotated_hyper_ellipsoid,10,1,0,heteroscedastic,2.0,1,-1143.5500153674284,-1145.155585844141,1143.5500153674284,1145.155585844141,s02_batch2,
rotated_hyper_ellipsoid,10,1,0,heteroscedastic,2.0,2,-271.66279231453075,-272.70087907624185,271.66279231453075,272.70087907624185,s02_batch2,
rotated_hyper_ellipsoid,10,1,0,heteroscedastic,2.0,3,-1698.336810056092,-1697.8518529288822,1698.336810056092,1697.8518529288822,s02_batch2,
rotated_hyper_ellipsoid,10,1,0,heteroscedastic,2.0,4,-664.6481476989068,-665.604797237238,664.6481476989068,665.604797237238,s02_batch2,
rotated_hyper_ellipsoid,10,1,1,heteroscedastic,2.0,0,-107.91593174583164,-104.06500632055234,107.91593174583164,104.06500632055234,s02_batch2,
rotated_hyper_ellipsoid,10,1,1,heteroscedastic,2.0,1,-43.612581480059966,-42.055956595445785,43.612581480059966,42.055956595445785,s02_batch2,
rotated_hyper_ellipsoid,10,1,1,heteroscedastic,2.0,2,-159.22281192810476,-156.9713190876539,159.22281192810476,156.9713190876539,s02_batch2,
rotated_hyper_ellipsoid,10,1,1,heteroscedastic,2.0,3,-92.7981335099576,-93.73802570225232,92.7981335099576,93.73802570225232,s02_batch2,
rotated_hyper_ellipsoid,10,1,1,heteroscedastic,2.0,4,-53.545951373198136,-54.04134010846206,53.545951373198136,54.04134010846206,s02_batch2,
rotated_hyper_ellipsoid,10,1,2,heteroscedastic,2.0,0,-124.60642064171094,-125.25995137463568,124.60642064171094,125.25995137463568,s02_batch2,
rotated_hyper_ellipsoid,10,1,2,heteroscedastic,2.0,1,-60.03807817635942,-61.55517635359652,60.03807817635942,61.55517635359652,s02_batch2,
rotated_hyper_ellipsoid,10,1,2,heteroscedastic,2.0,2,-50.82051064604885,-52.54944872671452,50.82051064604885,52.54944872671452,s02_batch2,
rotated_hyper_ellipsoid,10,1,2,heteroscedastic,2.0,3,-55.34175232722296,-60.25019726983143,55.34175232722296,60.25019726983143,s02_batch2,
rotated_hyper_ellipsoid,10,1,2,heteroscedastic,2.0,4,-67.83543295735359,-68.33082221035674,67.83543295735359,68.33082221035674,s02_batch2,
rotated_hyper_ellipsoid,10,hw,0,heteroscedastic,2.0,0,-1736.409776820513,-1737.894515385159,1736.409776820513,1737.894515385159,s02_batch2,
rotated_hyper_ellipsoid,10,hw,0,heteroscedastic,2.0,1,-1937.8142794339567,-1938.623243548372,1937.8142794339567,1938.623243548372,s02_batch2,
rotated_hyper_ellipsoid,10,hw,0,heteroscedastic,2.0,2,-630.0626395671484,-631.7360661614057,630.0626395671484,631.7360661614057,s02_batch2,
rotated_hyper_ellipsoid,10,hw,0,heteroscedastic,2.0,3,-1035.475967769057,-1034.764450050306,1035.475967769057,1034.764450050306,s02_batch2,
rotated_hyper_ellipsoid,10,hw,0,heteroscedastic,2.0,4,-1404.1774653360317,-1403.3781436572838,1404.1774653360317,1403.3781436572838,s02_batch2,
rotated_hyper_ellipsoid,10,hw,1,heteroscedastic,2.0,0,-7.477546298599918,-9.9789512408724,7.477546298599918,9.9789512408724,s02_batch2,
rotated_hyper_ellipsoid,10,hw,1,heteroscedastic,2.0,1,-74.09433213239198,-74.30447442849818,74.09433213239198,74.30447442849818,s02_batch2,
rotated_hyper_ellipsoid,10,hw,1,heteroscedastic,2.0,2,-34.70578838883202,-33.09391290672053,34.70578838883202,33.09391290672053,s02_batch2,
rotated_hyper_ellipsoid,10,hw,1,heteroscedastic,2.0,3,-93.48627146236277,-94.42616436263572,93.48627146236277,94.42616436263572,s02_batch2,
rotated_hyper_ellipsoid,10,hw,1,heteroscedastic,2.0,4,-86.3989943512515,-86.07671008248718,86.3989943512515,86.07671008248718,s02_batch2,
rotated_hyper_ellipsoid,10,hw,2,heteroscedastic,2.0,0,-233.6613505470179,-229.81048106383307,233.6613505470179,229.81048106383307,s02_batch2,
rotated_hyper_ellipsoid,10,hw,2,heteroscedastic,2.0,1,-124.83192477105848,-124.25069062549196,124.83192477105848,124.25069062549196,s02_batch2,
rotated_hyper_ellipsoid,10,hw,2,heteroscedastic,2.0,2,-91.58959172601908,-89.58587524009438,91.58959172601908,89.58587524009438,s02_batch2,
rotated_hyper_ellipsoid,10,hw,2,heteroscedastic,2.0,3,-40.45862255676314,-45.36718094533106,40.45862255676314,45.36718094533106,s02_batch2,
rotated_hyper_ellipsoid,10,hw,2,heteroscedastic,2.0,4,-63.817689814088325,-64.77032188388075,63.817689814088325,64.77032188388075,s02_batch2,
sum_squares,5,1,0,heteroscedastic,2.0,0,4.946611325259127,-1.3294198159887785,-4.946611325259127,1.3294198159887785,s02_batch2,
sum_squares,5,1,0,heteroscedastic,2.0,1,-6.305582436779839,-7.606874450335002,6.305582436779839,7.606874450335002,s02_batch2,
sum_squares,5,1,0,heteroscedastic,2.0,2,-5.5938029308500266,-6.817731885573528,5.5938029308500266,6.817731885573528,s02_batch2,
sum_squares,5,1,0,heteroscedastic,2.0,3,0.944350306031572,-1.655214585418766,-0.944350306031572,1.655214585418766,s02_batch2,
sum_squares,5,1,0,heteroscedastic,2.0,4,0.5733131651974146,-2.858473719769808,-0.5733131651974146,2.858473719769808,s02_batch2,
sum_squares,5,1,1,heteroscedastic,2.0,0,2.2018265828010724,-0.6154682779630596,-2.2018265828010724,0.6154682779630596,s02_batch2,
sum_squares,5,1,1,heteroscedastic,2.0,1,1.6625999104202052,-0.9246809156431918,-1.6625999104202052,0.9246809156431918,s02_batch2,
sum_squares,5,1,1,heteroscedastic,2.0,2,3.690257999627482,-0.4769976749162098,-3.690257999627482,0.4769976749162098,s02_batch2,
sum_squares,5,1,1,heteroscedastic,2.0,3,1.3535817549468034,-0.1928053342276936,-1.3535817549468034,0.1928053342276936,s02_batch2,
sum_squares,5,1,1,heteroscedastic,2.0,4,2.081095237019627,-0.106730901201212,-2.081095237019627,0.106730901201212,s02_batch2,
sum_squares,5,1,2,heteroscedastic,2.0,0,0.8961542775612474,-1.3562060586245162,-0.8961542775612474,1.3562060586245162,s02_batch2,
sum_squares,5,1,2,heteroscedastic,2.0,1,-0.710508745728232,-0.4429828893932396,0.710508745728232,0.4429828893932396,s02_batch2,
sum_squares,5,1,2,heteroscedastic,2.0,2,2.9742635807082687,-1.1929566200281034,-2.9742635807082687,1.1929566200281034,s02_batch2,
sum_squares,5,1,2,heteroscedastic,2.0,3,0.9864039185820476,-1.3744302842357476,-0.9864039185820476,1.3744302842357476,s02_batch2,
sum_squares,5,1,2,heteroscedastic,2.0,4,0.0044258983424274,-1.7922268273168984,-0.0044258983424274,1.7922268273168984,s02_batch2,
sum_squares,5,hw,0,heteroscedastic,2.0,0,1.4964280048987817,-4.086432190680109,-1.4964280048987817,4.086432190680109,s02_batch2,
sum_squares,5,hw,0,heteroscedastic,2.0,1,-0.7524063700676535,-2.1175420594578127,0.7524063700676535,2.1175420594578127,s02_batch2,
sum_squares,5,hw,0,heteroscedastic,2.0,2,-6.698625828180957,-7.37079571537888,6.698625828180957,7.37079571537888,s02_batch2,
sum_squares,5,hw,0,heteroscedastic,2.0,3,1.0483864189042138,-1.9958984690961192,-1.0483864189042138,1.9958984690961192,s02_batch2,
sum_squares,5,hw,0,heteroscedastic,2.0,4,2.078236734675529,-2.383389415380465,-2.078236734675529,2.383389415380465,s02_batch2,
sum_squares,5,hw,1,heteroscedastic,2.0,0,-0.0045230646999758,-0.6156109509040923,0.0045230646999758,0.6156109509040923,s02_batch2,
sum_squares,5,hw,1,heteroscedastic,2.0,1,1.6629803229301836,-0.9243004507379988,-1.6629803229301836,0.9243004507379988,s02_batch2,
sum_squares,5,hw,1,heteroscedastic,2.0,2,3.689954672531762,-0.4773010384650656,-3.689954672531762,0.4773010384650656,s02_batch2,
sum_squares,5,hw,1,heteroscedastic,2.0,3,-0.0203101459044405,-0.360066851811446,0.0203101459044405,0.360066851811446,s02_batch2,
sum_squares,5,hw,1,heteroscedastic,2.0,4,2.4068081912166357,-0.137216569405524,-2.4068081912166357,0.137216569405524,s02_batch2,
sum_squares,5,hw,2,heteroscedastic,2.0,0,2.5407874376088566,-0.3641470201151154,-2.5407874376088566,0.3641470201151154,s02_batch2,
sum_squares,5,hw,2,heteroscedastic,2.0,1,-0.7104433083127539,-0.4429174534692896,0.7104433083127539,0.4429174534692896,s02_batch2,
sum_squares,5,hw,2,heteroscedastic,2.0,2,2.9741400576570305,-1.193080128070086,-2.9741400576570305,1.193080128070086,s02_batch2,
sum_squares,5,hw,2,heteroscedastic,2.0,3,0.9867526252406248,-1.3740816029197018,-0.9867526252406248,1.3740816029197018,s02_batch2,
sum_squares,5,hw,2,heteroscedastic,2.0,4,-0.0778397875269725,-1.7932165143844587,0.0778397875269725,1.7932165143844587,s02_batch2,
sum_squares,10,1,0,heteroscedastic,2.0,0,-0.5149921110303923,-4.327184059547821,0.5149921110303923,4.327184059547821,s02_batch2,
sum_squares,10,1,0,heteroscedastic,2.0,1,-15.08619287802298,-16.353548349668745,15.08619287802298,16.353548349668745,s02_batch2,
sum_squares,10,1,0,heteroscedastic,2.0,2,-3.3235662656777523,-7.341092680787237,3.3235662656777523,7.341092680787237,s02_batch2,
sum_squares,10,1,0,heteroscedastic,2.0,3,-14.425403672590484,-15.439761215515322,14.425403672590484,15.439761215515322,s02_batch2,
sum_squares,10,1,0,heteroscedastic,2.0,4,-2.4875110747143343,-3.7914319774650576,2.4875110747143343,3.7914319774650576,s02_batch2,
sum_squares,10,1,1,heteroscedastic,2.0,0,-2.832272380102207,-3.4460609174128423,2.832272380102207,3.4460609174128423,s02_batch2,
sum_squares,10,1,1,heteroscedastic,2.0,1,-4.138667829744381,-4.116897516003787,4.138667829744381,4.116897516003787,s02_batch2,
sum_squares,10,1,1,heteroscedastic,2.0,2,-1.09202525448294,-2.8210379711425424,1.09202525448294,2.8210379711425424,s02_batch2,
sum_squares,10,1,1,heteroscedastic,2.0,3,-3.4373143285779317,-4.31945403136555,3.4373143285779317,4.31945403136555,s02_batch2,
sum_squares,10,1,1,heteroscedastic,2.0,4,1.129551967781797,-1.032003968605969,-1.129551967781797,1.032003968605969,s02_batch2,
sum_squares,10,1,2,heteroscedastic,2.0,0,-5.356785610253906,-5.756234287538015,5.356785610253906,5.756234287538015,s02_batch2,
sum_squares,10,1,2,heteroscedastic,2.0,1,-4.590011101675392,-2.7102425736527245,4.590011101675392,2.7102425736527245,s02_batch2,
sum_squares,10,1,2,heteroscedastic,2.0,2,-8.68182504962635,-6.677843089313286,8.68182504962635,6.677843089313286,s02_batch2,
sum_squares,10,1,2,heteroscedastic,2.0,3,-3.406740517207492,-3.674242392729078,3.406740517207492,3.674242392729078,s02_batch2,
sum_squares,10,1,2,heteroscedastic,2.0,4,-1.5460338802192886,-1.2237600631098384,1.5460338802192886,1.2237600631098384,s02_batch2,
sum_squares,10,hw,0,heteroscedastic,2.0,0,-1.9536093381644832,-4.118670442331148,1.9536093381644832,4.118670442331148,s02_batch2,
sum_squares,10,hw,0,heteroscedastic,2.0,1,-11.74475623258128,-15.890908538886013,11.74475623258128,15.890908538886013,s02_batch2,
sum_squares,10,hw,0,heteroscedastic,2.0,2,-12.211592964311157,-16.43565324244497,12.211592964311157,16.43565324244497,s02_batch2,
sum_squares,10,hw,0,heteroscedastic,2.0,3,-10.319172815643908,-12.417502575717409,10.319172815643908,12.417502575717409,s02_batch2,
sum_squares,10,hw,0,heteroscedastic,2.0,4,0.5328140692962173,-2.721516154391124,-0.5328140692962173,2.721516154391124,s02_batch2,
sum_squares,10,hw,1,heteroscedastic,2.0,0,0.3453623273446795,-1.352927715637304,-0.3453623273446795,1.352927715637304,s02_batch2,
sum_squares,10,hw,1,heteroscedastic,2.0,1,0.0449977224141293,-1.2741618791894334,-0.0449977224141293,1.2741618791894334,s02_batch2,
sum_squares,10,hw,1,heteroscedastic,2.0,2,-3.646252717995423,-3.239981871657096,3.646252717995423,3.239981871657096,s02_batch2,
sum_squares,10,hw,1,heteroscedastic,2.0,3,-7.854849044266145,-5.242315133869475,7.854849044266145,5.242315133869475,s02_batch2,
sum_squares,10,hw,1,heteroscedastic,2.0,4,-1.902660850803117,-1.5804015502993445,1.902660850803117,1.5804015502993445,s02_batch2,
